"0,178937334090137","17,89","0,889296677734498","88,93","0,150839123771616","15,08","0,973997940463952","97,4","0,387736338250682","38,77","38,77"
"0,180743526117621","18,07","0,832352700637511","83,24","0,870153666389042","87,02","0,275543314042666","27,55","0,434529572469767","43,45","43,45"
"0,149377425781082","14,94","0,471844620587078","47,18","0,75246799055297","75,25","0,934723666576133","93,47","0,876638768319859","87,66","75,25"
"0,941855065453832","94,19","0,500376154550696","50,04","0,574080489514397","57,41","0,905054124845228","90,51","0,922510381943567","92,25","90,51"
"0,370605735598439","37,06","0,082675331585021","8,27","0,62378573049931","62,38","0,915112402267318","91,51","0,461501119066562","46,15","46,15"
"0,669108554203536","66,91","0,36857685587118","36,86","0,73807193679244","73,81","0,166496983192339","16,65","0,426071761796628","42,61","42,61"
"0,369196153627421","36,92","0,239016123813152","23,9","0,454698984154377","45,47","0,594504977136584","59,45","0,32711275564854","32,71","36,92"
"0,827926334220055","82,79","0,201854934261976","20,19","0,917801883977579","91,78","0,390005130320182",39,"0,084734873866623","8,47",39
"0,849627968113309","84,96","0,346998227641606","34,7","0,12679746738039","12,68","0,89626560261322","89,63","0,330583193366356","33,06","34,7"
"0,131156237273744","13,12","0,606759043466451","60,68","0,109761416737158","10,98","0,45442125398729","45,44","0,006608681664118","0,66","13,12"
"0,892046824866069","89,2","0,700476243719359","70,05","0,242813986022932","24,28","0,729198248219964","72,92","0,0347210532776","3,47","70,05"
"0,846234093599085","84,62","0,759094492067141","75,91","0,729362683332636","72,94","0,816222133711609","81,62","0,400643733445525","40,06","75,91"
"0,412416111482599","41,24","0,622612963822874","62,26","0,477608067997382","47,76","0,38889080425494","38,89","0,825677910210476","82,57","47,76"
"0,877935166514763","87,79","0,721267033422953","72,13","0,356751550674638","35,68","0,628017785725181","62,8","0,758576009526252","75,86","72,13"
"0,855634335417045","85,56","0,301229013473949","30,12","0,489954506891929",49,"0,96698201843644","96,7","0,93581984140927","93,58","85,56"
"0,99623001625729","99,62","0,883865540953092","88,39","0,331795135679464","33,18","0,593190077944053","59,32","0,591082711531419","59,11","59,32"
"0,593412572543143","59,34","0,023072949738491","2,31","0,760986862931373","76,1","0,808846777195087","80,88","0,770817614031016","77,08","76,1"
"0,833269227009751","83,33","0,215032755578196","21,5","0,098737337334595","9,87","0,405155582837734","40,52","0,896798087350756","89,68","40,52"
"0,465347019604271","46,53","0,104395407012169","10,44","0,846986337270413","84,7","0,820565094885914","82,06","0,506629690419296","50,66","50,66"
"0,39575729736755","39,58","0,006050612684519","0,61","0,416398151153685","41,64","0,301175446059363","30,12","0,8864330526986","88,64","39,58"
"0,484621677517228","48,46","0,887949922786804","88,79","0,85953575620488","85,95","0,060942735907006","6,09","0,761622260448118","76,16","76,16"
"0,877022078430208","87,7","0,228204407148056","22,82","0,503337963565507","50,33","0,63646193167664","63,65","0,125857795135163","12,59","50,33"
"0,520640881117591","52,06","0,270842767395176","27,08","0,762274636578051","76,23","0,114209212561517","11,42","0,618177119502102","61,82","52,06"
"0,378086989966346","37,81","0,464749318210251","46,47","0,633168648794792","63,32","0,447896578580235","44,79","0,666195841876017","66,62","46,47"
"0,717165013531503","71,72","0,306636095311345","30,66","0,083572672763245","8,36","0,992479214111789","99,25","0,079280584273215","7,93","30,66"
"0,902162690900266","90,22","0,461326596129788","46,13","0,350049912132255",35,"0,645087615266259","64,51","0,041177919818878","4,12","46,13"
"0,273835744716744","27,38","0,544046487642613","54,4","0,581283547518152","58,13","0,610423374223587","61,04","0,863385935555455","86,34","58,13"
"0,093842235331986","9,38","0,0944829610946","9,45","0,355387932196398","35,54","0,850649669714947","85,06","0,151930013964239","15,19","15,19"
"0,796942071860516","79,69","0,743134877857106","74,31","0,261723960345879","26,17","0,227426526558374","22,74","0,319934292817086","31,99","31,99"
"0,800320638984127","80,03","0,513937626655278","51,39","0,277995208649028","27,8","0,556472032974108","55,65","0,231740611815061","23,17","51,39"
"0,126959740043651","12,7","0,534738880464485","53,47","0,829368765846117","82,94","0,998078129613125","99,81","0,835746006157883","83,57","82,94"
"0,664793815811843","66,48","0,297215773893819","29,72","0,507877155261252","50,79","0,140562399361796","14,06","0,781452168488519","78,15","50,79"
"0,147181109539318","14,72","0,495465071649774","49,55","0,639683633474869","63,97","0,938569873040812","93,86","0,989703701417043","98,97","63,97"
"0,498120902536287","49,81","0,818385110850642","81,84","0,491927407871739","49,19","0,802311991244322","80,23","0,742134630675","74,21","74,21"
